  -3.95000005      -3.95000005       5.93927098E-06
  -3.95000005      -3.90000010       1.20373197E-05
  -3.95000005      -3.85000014       1.83949123E-05
  -3.95000005      -3.79999995       2.51157053E-05
  -3.95000005      -3.75000000       3.23070708E-05
  -3.95000005      -3.70000005       4.00808967E-05
  -3.95000005      -3.65000010       4.85543678E-05
  -3.95000005      -3.60000014       5.78507206E-05
  -3.95000005      -3.54999995       6.80999874E-05
  -3.95000005      -3.50000000       7.94396983E-05
  -3.95000005      -3.45000005       9.20155435E-05
  -3.95000005      -3.40000010       1.05981962E-04
  -3.95000005      -3.35000014       1.21502700E-04
  -3.95000005      -3.29999995       1.38751275E-04
  -3.95000005      -3.25000000       1.57911432E-04
  -3.95000005      -3.20000005       1.79177398E-04
  -3.95000005      -3.15000010       2.02754047E-04
  -3.95000005      -3.10000014       2.28857141E-04
  -3.95000005      -3.04999995       2.57713109E-04
  -3.95000005      -3.00000000       2.89559044E-04
  -3.95000005      -2.95000005       3.24642257E-04
  -3.95000005      -2.90000010       3.63219879E-04
  -3.95000005      -2.85000014       4.05558094E-04
  -3.95000005      -2.79999995       4.51931439E-04
  -3.95000005      -2.75000000       5.02621580E-04
  -3.95000005      -2.70000005       5.57916181E-04
  -3.95000005      -2.65000010       6.18107442E-04
  -3.95000005      -2.60000014       6.83490187E-04
  -3.95000005      -2.54999995       7.54360284E-04
  -3.95000005      -2.50000000       8.31012032E-04
  -3.95000005      -2.45000005       9.13736178E-04
  -3.95000005      -2.40000010       1.00281707E-03
  -3.95000005      -2.35000014       1.09852990E-03
  -3.95000005      -2.29999995       1.20113778E-03
  -3.95000005      -2.25000000       1.31088810E-03
  -3.95000005      -2.20000005       1.42800924E-03
  -3.95000005      -2.15000010       1.55270705E-03
  -3.95000005      -2.10000014       1.68516184E-03
  -3.95000005      -2.04999995       1.82552345E-03
  -3.95000005      -2.00000000       1.97390700E-03
  -3.95000005      -1.95000005       2.13039084E-03
  -3.95000005      -1.89999998       2.29501165E-03
  -3.95000005      -1.85000002       2.46775965E-03
  -3.95000005      -1.80000007       2.64857709E-03
  -3.95000005      -1.75000000       2.83735245E-03
  -3.95000005      -1.70000005       3.03391903E-03
  -3.95000005      -1.64999998       3.23805120E-03
  -3.95000005      -1.60000002       3.44946212E-03
  -3.95000005      -1.55000007       3.66780092E-03
  -3.95000005      -1.50000000       3.89265222E-03
  -3.95000005      -1.45000005       4.12353361E-03
  -3.95000005      -1.39999998       4.35989583E-03
  -3.95000005      -1.35000002       4.60112374E-03
  -3.95000005      -1.30000007       4.84653562E-03
  -3.95000005      -1.25000000       5.09538502E-03
  -3.95000005      -1.20000005       5.34686493E-03
  -3.95000005      -1.14999998       5.60010783E-03
  -3.95000005      -1.10000002       5.85419312E-03
  -3.95000005      -1.05000007       6.10814756E-03
  -3.95000005      -1.00000000       6.36095461E-03
  -3.95000005     -0.949999988       6.61155814E-03
  -3.95000005     -0.900000036       6.85887132E-03
  -3.95000005     -0.850000024       7.10178260E-03
  -3.95000005     -0.800000012       7.33916368E-03
  -3.95000005     -0.750000000       7.56988022E-03
  -3.95000005     -0.699999988       7.79279787E-03
  -3.95000005     -0.650000036       8.00679438E-03
  -3.95000005     -0.600000024       8.21076706E-03
  -3.95000005     -0.550000012       8.40364583E-03
  -3.95000005     -0.500000000       8.58439971E-03
  -3.95000005     -0.450000018       8.75204336E-03
  -3.95000005     -0.400000006       8.90565664E-03
  -3.95000005     -0.349999994       9.04438179E-03
  -3.95000005     -0.300000012       9.16744024E-03
  -3.95000005     -0.250000000       9.27413348E-03
  -3.95000005     -0.200000003       9.36385524E-03
  -3.95000005     -0.150000006       9.43609700E-03
  -3.95000005     -0.100000001       9.49044898E-03
  -3.95000005      -5.00000007E-02   9.52660758E-03
  -3.95000005       0.00000000       9.54437908E-03
  -3.95000005       5.00000007E-02   9.54367965E-03
  -3.95000005      0.100000001       9.52453446E-03
  -3.95000005      0.150000006       9.48708039E-03
  -3.95000005      0.200000003       9.43156704E-03
  -3.95000005      0.250000000       9.35834367E-03
  -3.95000005      0.300000012       9.26786661E-03
  -3.95000005      0.349999994       9.16068908E-03
  -3.95000005      0.400000006       9.03745648E-03
  -3.95000005      0.450000018       8.89889617E-03
  -3.95000005      0.500000000       8.74581654E-03
  -3.95000005      0.550000012       8.57909489E-03
  -3.95000005      0.600000024       8.39967094E-03
  -3.95000005      0.650000036       8.20853468E-03
  -3.95000005      0.699999988       8.00671987E-03
  -3.95000005      0.750000000       7.79529428E-03
  -3.95000005      0.800000012       7.57534802E-03
  -3.95000005      0.850000024       7.34798610E-03
  -3.95000005      0.900000036       7.11431960E-03
  -3.95000005      0.949999988       6.87545491E-03
  -3.95000005       1.00000000       6.63248729E-03
  -3.95000005       1.05000007       6.38649007E-03
  -3.95000005       1.10000002       6.13851054E-03
  -3.95000005       1.14999998       5.88955916E-03
  -3.95000005       1.20000005       5.64060640E-03
  -3.95000005       1.25000000       5.39257610E-03
  -3.95000005       1.30000007       5.14634326E-03
  -3.95000005       1.35000002       4.90272464E-03
  -3.95000005       1.39999998       4.66248021E-03
  -3.95000005       1.45000005       4.42630844E-03
  -3.95000005       1.50000000       4.19484545E-03
  -3.95000005       1.55000007       3.96866631E-03
  -3.95000005       1.60000002       3.74827767E-03
  -3.95000005       1.64999998       3.53412703E-03
  -3.95000005       1.70000005       3.32659739E-03
  -3.95000005       1.75000000       3.12601076E-03
  -3.95000005       1.80000007       2.93262978E-03
  -3.95000005       1.85000002       2.74666026E-03
  -3.95000005       1.89999998       2.56825378E-03
  -3.95000005       1.95000005       2.39750976E-03
  -3.95000005       2.00000000       2.23447988E-03
  -3.95000005       2.04999995       2.07917136E-03
  -3.95000005       2.10000014       1.93154975E-03
  -3.95000005       2.15000010       1.79154228E-03
  -3.95000005       2.20000005       1.65904209E-03
  -3.95000005       2.25000000       1.53391238E-03
  -3.95000005       2.29999995       1.41598855E-03
  -3.95000005       2.35000014       1.30508270E-03
  -3.95000005       2.40000010       1.20098656E-03
  -3.95000005       2.45000005       1.10347464E-03
  -3.95000005       2.50000000       1.01230771E-03
  -3.95000005       2.54999995       9.27235233E-04
  -3.95000005       2.60000014       8.47998017E-04
  -3.95000005       2.65000010       7.74331100E-04
  -3.95000005       2.70000005       7.05965853E-04
  -3.95000005       2.75000000       6.42631610E-04
  -3.95000005       2.79999995       5.84058289E-04
  -3.95000005       2.85000014       5.29977318E-04
  -3.95000005       2.90000010       4.80123446E-04
  -3.95000005       2.95000005       4.34236019E-04
  -3.95000005       3.00000000       3.92059737E-04
  -3.95000005       3.04999995       3.53345822E-04
  -3.95000005       3.10000014       3.17852508E-04
  -3.95000005       3.15000010       2.85345479E-04
  -3.95000005       3.20000005       2.55598541E-04
  -3.95000005       3.25000000       2.28393532E-04
  -3.95000005       3.29999995       2.03520525E-04
  -3.95000005       3.35000014       1.80777803E-04
  -3.95000005       3.40000010       1.59971634E-04
  -3.95000005       3.45000005       1.40916047E-04
  -3.95000005       3.50000000       1.23432488E-04
  -3.95000005       3.54999995       1.07349370E-04
  -3.95000005       3.60000014       9.25015556E-05
  -3.95000005       3.65000010       7.87298050E-05
  -3.95000005       3.70000005       6.58800927E-05
  -3.95000005       3.75000000       5.38029599E-05
  -3.95000005       3.79999995       4.23527927E-05
  -3.95000005       3.85000014       3.13870441E-05
  -3.95000005       3.90000010       2.07654284E-05
  -3.95000005       3.95000005       1.03491402E-05
  -3.90000010      -3.95000005       1.20373215E-05
  -3.90000010      -3.90000010       2.43954109E-05
  -3.90000010      -3.85000014       3.72781396E-05
  -3.90000010      -3.79999995       5.08952289E-05
  -3.90000010      -3.75000000       6.54638789E-05
  -3.90000010      -3.70000005       8.12104045E-05
  -3.90000010      -3.65000010       9.83717764E-05
  -3.90000010      -3.60000014       1.17197211E-04
  -3.90000010      -3.54999995       1.37949610E-04
  -3.90000010      -3.50000000       1.60907031E-04
  -3.90000010      -3.45000005       1.86363992E-04
  -3.90000010      -3.40000010       2.14632659E-04
  -3.90000010      -3.35000014       2.46043986E-04
  -3.90000010      -3.29999995       2.80948647E-04
  -3.90000010      -3.25000000       3.19718005E-04
  -3.90000010      -3.20000005       3.62744526E-04
  -3.90000010      -3.15000010       4.10442241E-04
  -3.90000010      -3.10000014       4.63247008E-04
  -3.90000010      -3.04999995       5.21616486E-04
  -3.90000010      -3.00000000       5.86029666E-04
  -3.90000010      -2.95000005       6.56986202E-04
  -3.90000010      -2.90000010       7.35005655E-04
  -3.90000010      -2.85000014       8.20625864E-04
  -3.90000010      -2.79999995       9.14401608E-04
  -3.90000010      -2.75000000       1.01690192E-03
  -3.90000010      -2.70000005       1.12870801E-03
  -3.90000010      -2.65000010       1.25041045E-03
  -3.90000010      -2.60000014       1.38260506E-03
  -3.90000010      -2.54999995       1.52588962E-03
  -3.90000010      -2.50000000       1.68085902E-03
  -3.90000010      -2.45000005       1.84810068E-03
  -3.90000010      -2.40000010       2.02818983E-03
  -3.90000010      -2.35000014       2.22168281E-03
  -3.90000010      -2.29999995       2.42911116E-03
  -3.90000010      -2.25000000       2.65097548E-03
  -3.90000010      -2.20000005       2.88773724E-03
  -3.90000010      -2.15000010       3.13981436E-03
  -3.90000010      -2.10000014       3.40757077E-03
  -3.90000010      -2.04999995       3.69130890E-03
  -3.90000010      -2.00000000       3.99126392E-03
  -3.90000010      -1.95000005       4.30759508E-03
  -3.90000010      -1.89999998       4.64037433E-03
  -3.90000010      -1.85000002       4.98958630E-03
  -3.90000010      -1.80000007       5.35511272E-03
  -3.90000010      -1.75000000       5.73673006E-03
  -3.90000010      -1.70000005       6.13410259E-03
  -3.90000010      -1.64999998       6.54677534E-03
  -3.90000010      -1.60000002       6.97416766E-03
  -3.90000010      -1.55000007       7.41557265E-03
  -3.90000010      -1.50000000       7.87015166E-03
  -3.90000010      -1.45000005       8.33692867E-03
  -3.90000010      -1.39999998       8.81479401E-03
  -3.90000010      -1.35000002       9.30250529E-03
  -3.90000010      -1.30000007       9.79868509E-03
  -3.90000010      -1.25000000       1.03018228E-02
  -3.90000010      -1.20000005       1.08102886E-02
  -3.90000010      -1.14999998       1.13223279E-02
  -3.90000010      -1.10000002       1.18360780E-02
  -3.90000010      -1.05000007       1.23495720E-02
  -3.90000010      -1.00000000       1.28607517E-02
  -3.90000010     -0.949999988       1.33674843E-02
  -3.90000010     -0.900000036       1.38675673E-02
  -3.90000010     -0.850000024       1.43587524E-02
  -3.90000010     -0.800000012       1.48387579E-02
  -3.90000010     -0.750000000       1.53052872E-02
  -3.90000010     -0.699999988       1.57560464E-02
  -3.90000010     -0.650000036       1.61887612E-02
  -3.90000010     -0.600000024       1.66012067E-02
  -3.90000010     -0.550000012       1.69912092E-02
  -3.90000010     -0.500000000       1.73566826E-02
  -3.90000010     -0.450000018       1.76956411E-02
  -3.90000010     -0.400000006       1.80062130E-02
  -3.90000010     -0.349999994       1.82866678E-02
  -3.90000010     -0.300000012       1.85354240E-02
  -3.90000010     -0.250000000       1.87510718E-02
  -3.90000010     -0.200000003       1.89323854E-02
  -3.90000010     -0.150000006       1.90783329E-02
  -3.90000010     -0.100000001       1.91880837E-02
  -3.90000010      -5.00000007E-02   1.92610305E-02
  -3.90000010       0.00000000       1.92967765E-02
  -3.90000010       5.00000007E-02   1.92951523E-02
  -3.90000010      0.100000001       1.92562118E-02
  -3.90000010      0.150000006       1.91802364E-02
  -3.90000010      0.200000003       1.90677252E-02
  -3.90000010      0.250000000       1.89193934E-02
  -3.90000010      0.300000012       1.87361632E-02
  -3.90000010      0.349999994       1.85191557E-02
  -3.90000010      0.400000006       1.82696767E-02
  -3.90000010      0.450000018       1.79892015E-02
  -3.90000010      0.500000000       1.76793691E-02
  -3.90000010      0.550000012       1.73419565E-02
  -3.90000010      0.600000024       1.69788636E-02
  -3.90000010      0.650000036       1.65920984E-02
  -3.90000010      0.699999988       1.61837563E-02
  -3.90000010      0.750000000       1.57559961E-02
  -3.90000010      0.800000012       1.53110223E-02
  -3.90000010      0.850000024       1.48510756E-02
  -3.90000010      0.900000036       1.43784033E-02
  -3.90000010      0.949999988       1.38952471E-02
  -3.90000010       1.00000000       1.34038189E-02
  -3.90000010       1.05000007       1.29062925E-02
  -3.90000010       1.10000002       1.24047846E-02
  -3.90000010       1.14999998       1.19013423E-02
  -3.90000010       1.20000005       1.13979252E-02
  -3.90000010       1.25000000       1.08964043E-02
  -3.90000010       1.30000007       1.03985434E-02
  -3.90000010       1.35000002       9.90599860E-03
  -3.90000010       1.39999998       9.42030177E-03
  -3.90000010       1.45000005       8.94286577E-03
  -3.90000010       1.50000000       8.47497489E-03
  -3.90000010       1.55000007       8.01778864E-03
  -3.90000010       1.60000002       7.57233379E-03
  -3.90000010       1.64999998       7.13950908E-03
  -3.90000010       1.70000005       6.72008842E-03
  -3.90000010       1.75000000       6.31472003E-03
  -3.90000010       1.80000007       5.92393382E-03
  -3.90000010       1.85000002       5.54814329E-03
  -3.90000010       1.89999998       5.18765207E-03
  -3.90000010       1.95000005       4.84265992E-03
  -3.90000010       2.00000000       4.51327022E-03
  -3.90000010       2.04999995       4.19949368E-03
  -3.90000010       2.10000014       3.90126044E-03
  -3.90000010       2.15000010       3.61842080E-03
  -3.90000010       2.20000005       3.35075846E-03
  -3.90000010       2.25000000       3.09799402E-03
  -3.90000010       2.29999995       2.85979407E-03
  -3.90000010       2.35000014       2.63577746E-03
  -3.90000010       2.40000010       2.42552161E-03
  -3.90000010       2.45000005       2.22857087E-03
  -3.90000010       2.50000000       2.04444048E-03
  -3.90000010       2.54999995       1.87262346E-03
  -3.90000010       2.60000014       1.71259500E-03
  -3.90000010       2.65000010       1.56381959E-03
  -3.90000010       2.70000005       1.42575335E-03
  -3.90000010       2.75000000       1.29784970E-03
  -3.90000010       2.79999995       1.17956207E-03
  -3.90000010       2.85000014       1.07034773E-03
  -3.90000010       2.90000010       9.69670597E-04
  -3.90000010       2.95000005       8.77003884E-04
  -3.90000010       3.00000000       7.91831757E-04
  -3.90000010       3.04999995       7.13651476E-04
  -3.90000010       3.10000014       6.41974679E-04
  -3.90000010       3.15000010       5.76328079E-04
  -3.90000010       3.20000005       5.16254746E-04
  -3.90000010       3.25000000       4.61313961E-04
  -3.90000010       3.29999995       4.11081855E-04
  -3.90000010       3.35000014       3.65151005E-04
  -3.90000010       3.40000010       3.23130196E-04
  -3.90000010       3.45000005       2.84643902E-04
  -3.90000010       3.50000000       2.49331613E-04
  -3.90000010       3.54999995       2.16846893E-04
  -3.90000010       3.60000014       1.86856269E-04
  -3.90000010       3.65000010       1.59038289E-04
  -3.90000010       3.70000005       1.33082023E-04
  -3.90000010       3.75000000       1.08685781E-04
  -3.90000010       3.79999995       8.55555991E-05
  -3.90000010       3.85000014       6.34037351E-05
  -3.90000010       3.90000010       4.19470671E-05
  -3.90000010       3.95000005       2.09054397E-05
  -3.85000014      -3.95000005       1.83949123E-05
  -3.85000014      -3.90000010       3.72781396E-05
  -3.85000014      -3.85000014       5.69607764E-05
  -3.85000014      -3.79999995       7.77627865E-05
  -3.85000014      -3.75000000       1.00015524E-04
  -3.85000014      -3.70000005       1.24064158E-04
  -3.85000014      -3.65000010       1.50270120E-04
  -3.85000014      -3.60000014       1.79013427E-04
  -3.85000014      -3.54999995       2.10694983E-04
  -3.85000014      -3.50000000       2.45738745E-04
  -3.85000014      -3.45000005       2.84593727E-04
  -3.85000014      -3.40000010       3.27735761E-04
  -3.85000014      -3.35000014       3.75669420E-04
  -3.85000014      -3.29999995       4.28929314E-04
  -3.85000014      -3.25000000       4.88081365E-04
  -3.85000014      -3.20000005       5.53723949E-04
  -3.85000014      -3.15000010       6.26488065E-04
  -3.85000014      -3.10000014       7.07038329E-04
  -3.85000014      -3.04999995       7.96072127E-04
  -3.85000014      -3.00000000       8.94319674E-04
  -3.85000014      -2.95000005       1.00254291E-03
  -3.85000014      -2.90000010       1.12153380E-03
  -3.85000014      -2.85000014       1.25211244E-03
  -3.85000014      -2.79999995       1.39512459E-03
  -3.85000014      -2.75000000       1.55143836E-03
  -3.85000014      -2.70000005       1.72194012E-03
  -3.85000014      -2.65000010       1.90753036E-03
  -3.85000014      -2.60000014       2.10911850E-03
  -3.85000014      -2.54999995       2.32761633E-03
  -3.85000014      -2.50000000       2.56393198E-03
  -3.85000014      -2.45000005       2.81896209E-03
  -3.85000014      -2.40000010       3.09358514E-03
  -3.85000014      -2.35000014       3.38865048E-03
  -3.85000014      -2.29999995       3.70497024E-03
  -3.85000014      -2.25000000       4.04330948E-03
  -3.85000014      -2.20000005       4.40437533E-03
  -3.85000014      -2.15000010       4.78880573E-03
  -3.85000014      -2.10000014       5.19715762E-03
  -3.85000014      -2.04999995       5.62989572E-03
  -3.85000014      -2.00000000       6.08738186E-03
  -3.85000014      -1.95000005       6.56985957E-03
  -3.85000014      -1.89999998       7.07744621E-03
  -3.85000014      -1.85000002       7.61011615E-03
  -3.85000014      -1.80000007       8.16769619E-03
  -3.85000014      -1.75000000       8.74984544E-03
  -3.85000014      -1.70000005       9.35605634E-03
  -3.85000014      -1.64999998       9.98563785E-03
  -3.85000014      -1.60000002       1.06377061E-02
  -3.85000014      -1.55000007       1.13111883E-02
  -3.85000014      -1.50000000       1.20048029E-02
  -3.85000014      -1.45000005       1.27170645E-02
  -3.85000014      -1.39999998       1.34462845E-02
  -3.85000014      -1.35000002       1.41905658E-02
  -3.85000014      -1.30000007       1.49478046E-02
  -3.85000014      -1.25000000       1.57157015E-02
  -3.85000014      -1.20000005       1.64917670E-02
