  0.49000  0.04574 -0.19885 -0.00001 -0.00001
  0.50000  0.04374 -0.20109 -0.00001 -0.00001
  0.51000  0.04172 -0.20322 -0.00001 -0.00001
  0.52000  0.03967 -0.20526 -0.00001 -0.00001
  0.53000  0.03761 -0.20719 -0.00001 -0.00001
  0.54000  0.03553 -0.20902 -0.00001 -0.00001
  0.55000  0.03343 -0.21074 -0.00001 -0.00001
  0.56000  0.03131 -0.21236 -0.00001 -0.00001
  0.57000  0.02918 -0.21387 -0.00001 -0.00001
  0.58000  0.02704 -0.21528 -0.00001 -0.00001
  0.59000  0.02488 -0.21658 -0.00001 -0.00001
  0.60000  0.02270 -0.21777 -0.00001 -0.00001
  0.61000  0.02052 -0.21885 -0.00001 -0.00001
  0.62000  0.01833 -0.21982 -0.00001 -0.00001
  0.63000  0.01612 -0.22068 -0.00001 -0.00000
  0.64000  0.01391 -0.22143 -0.00001 -0.00000
  0.65000  0.01170 -0.22207 -0.00001 -0.00000
  0.66000  0.00947 -0.22260 -0.00001 -0.00000
  0.67000  0.00724 -0.22302 -0.00001 -0.00000
  0.68000  0.00501 -0.22333 -0.00001 -0.00000
  0.69000  0.00278 -0.22352 -0.00001 -0.00000
  0.70000  0.00054 -0.22360 -0.00001 -0.00000
  0.71000 -0.00169 -0.22358 -0.00001 -0.00000
  0.72000 -0.00393 -0.22343 -0.00001  0.00000
  0.73000 -0.00616 -0.22318 -0.00001  0.00000
  0.74000 -0.00839 -0.22282 -0.00001  0.00000
  0.75000 -0.01062 -0.22234 -0.00001  0.00000
  0.76000 -0.01284 -0.22176 -0.00001  0.00000
  0.77000 -0.01505 -0.22106 -0.00001  0.00000
  0.78000 -0.01726 -0.22025 -0.00001  0.00001
  0.79000 -0.01946 -0.21933 -0.00001  0.00001
  0.80000 -0.02165 -0.21831 -0.00001  0.00001
  0.81000 -0.02383 -0.21717 -0.00001  0.00001
  0.82000 -0.02599 -0.21592 -0.00001  0.00001
  0.83000 -0.02814 -0.21457 -0.00002  0.00001
  0.84000 -0.03028 -0.21311 -0.00002  0.00001
  0.85000 -0.03241 -0.21154 -0.00002  0.00001
  0.86000 -0.03451 -0.20987 -0.00002  0.00001
  0.87000 -0.03660 -0.20809 -0.00002  0.00001
  0.88000 -0.03868 -0.20621 -0.00002  0.00001
  0.89000 -0.04073 -0.20422 -0.00002  0.00001
  0.90000 -0.04276 -0.20213 -0.00002  0.00002
  0.91000 -0.04477 -0.19995 -0.00002  0.00002
  0.92000 -0.04676 -0.19766 -0.00002  0.00002
  0.93000 -0.04872 -0.19527 -0.00002  0.00002
  0.94000 -0.05066 -0.19279 -0.00002  0.00002
  0.95000 -0.05258 -0.19020 -0.00002  0.00002
  0.96000 -0.05447 -0.18753 -0.00002  0.00002
  0.97000 -0.05633 -0.18476 -0.00002  0.00002
  0.98000 -0.05816 -0.18189 -0.00002  0.00002
  0.99000 -0.05997 -0.17894 -0.00002  0.00002
  1.00000 -0.06174 -0.17590 -0.00001  0.00003
  1.01000 -0.06349 -0.17277 -0.00001  0.00003
  1.02000 -0.06520 -0.16955 -0.00001  0.00003
  1.03000 -0.06688 -0.16625 -0.00001  0.00003
  1.04000 -0.06852 -0.16286 -0.00001  0.00003
  1.05000 -0.07013 -0.15939 -0.00001  0.00003
  1.06000 -0.07171 -0.15585 -0.00001  0.00003
  1.07000 -0.07325 -0.15222 -0.00001  0.00003
  1.08000 -0.07475 -0.14852 -0.00001  0.00003
  1.09000 -0.07622 -0.14475 -0.00001  0.00003
  1.10000 -0.07765 -0.14090 -0.00001  0.00004
  1.11000 -0.07904 -0.13698 -0.00001  0.00004
  1.12000 -0.08039 -0.13300 -0.00001  0.00004
  1.13000 -0.08170 -0.12894 -0.00001  0.00004
  1.14000 -0.08297 -0.12483 -0.00001  0.00004
  1.15000 -0.08420 -0.12065 -0.00001  0.00004
  1.16000 -0.08538 -0.11641 -0.00001  0.00004
  1.17000 -0.08652 -0.11211 -0.00001  0.00004
  1.18000 -0.08762 -0.10775 -0.00001  0.00004
  1.19000 -0.08868 -0.10335 -0.00001  0.00004
  1.20000 -0.08969 -0.09889 -0.00001  0.00004
  1.21000 -0.09066 -0.09438 -0.00001  0.00005
  1.22000 -0.09158 -0.08982 -0.00001  0.00005
  1.23000 -0.09245 -0.08522 -0.00001  0.00005
  1.24000 -0.09328 -0.08058 -0.00001  0.00005
  1.25000 -0.09406 -0.07589 -0.00001  0.00005
  1.26000 -0.09480 -0.07117 -0.00001  0.00005
  1.27000 -0.09549 -0.06641 -0.00001  0.00005
  1.28000 -0.09613 -0.06162 -0.00001  0.00005
  1.29000 -0.09672 -0.05680 -0.00001  0.00005
  1.30000 -0.09726 -0.05195 -0.00001  0.00005
  1.31000 -0.09776 -0.04707 -0.00001  0.00005
  1.32000 -0.09821 -0.04217 -0.00001  0.00005
  1.33000 -0.09860 -0.03725 -0.00000  0.00005
  1.34000 -0.09895 -0.03231 -0.00000  0.00006
  1.35000 -0.09925 -0.02736 -0.00000  0.00006
  1.36000 -0.09950 -0.02239 -0.00000  0.00006
  1.37000 -0.09970 -0.01741 -0.00000  0.00006
  1.38000 -0.09985 -0.01242 -0.00000  0.00006
  1.39000 -0.09995 -0.00742 -0.00000  0.00006
  1.40000 -0.09999 -0.00242 -0.00000  0.00006
  1.41000 -0.09999  0.00258 -0.00000  0.00006
  1.42000 -0.09994  0.00758  0.00000  0.00006
  1.43000 -0.09984  0.01257  0.00000  0.00006
  1.44000 -0.09969  0.01756  0.00000  0.00006
  1.45000 -0.09949  0.02254  0.00000  0.00006
  1.46000 -0.09924  0.02751  0.00000  0.00006
  1.47000 -0.09894  0.03246  0.00000  0.00006
  1.48000 -0.09859  0.03740  0.00000  0.00006
  1.49000 -0.09819  0.04232  0.00000  0.00006
  1.50000 -0.09775  0.04722  0.00001  0.00006
  1.51000 -0.09725  0.05210  0.00001  0.00006
  1.52000 -0.09670  0.05695  0.00001  0.00006
  1.53000 -0.09611  0.06177  0.00001  0.00006
  1.54000 -0.09547  0.06656  0.00001  0.00006
  1.55000 -0.09478  0.07132  0.00001  0.00006
  1.56000 -0.09404  0.07604  0.00001  0.00006
  1.57000 -0.09326  0.08072  0.00001  0.00006
  1.58000 -0.09243  0.08536  0.00001  0.00006
  1.59000 -0.09155  0.08996  0.00001  0.00006
  1.60000 -0.09063  0.09452  0.00001  0.00006
  1.61000 -0.08966  0.09903  0.00001  0.00006
  1.62000 -0.08865  0.10348  0.00001  0.00006
  1.63000 -0.08759  0.10789  0.00001  0.00006
  1.64000 -0.08649  0.11224  0.00001  0.00006
  1.65000 -0.08535  0.11654  0.00002  0.00006
  1.66000 -0.08416  0.12078  0.00002  0.00006
  1.67000 -0.08293  0.12495  0.00002  0.00006
  1.68000 -0.08166  0.12907  0.00002  0.00006
  1.69000 -0.08035  0.13312  0.00002  0.00006
  1.70000 -0.07900  0.13710  0.00002  0.00006
  1.71000 -0.07761  0.14102  0.00002  0.00006
  1.72000 -0.07618  0.14487  0.00002  0.00006
  1.73000 -0.07471  0.14864  0.00002  0.00006
  1.74000 -0.07320  0.15234  0.00002  0.00005
  1.75000 -0.07166  0.15596  0.00002  0.00005
  1.76000 -0.07008  0.15950  0.00002  0.00005
  1.77000 -0.06847  0.16297  0.00002  0.00005
  1.78000 -0.06683  0.16635  0.00002  0.00005
  1.79000 -0.06515  0.16965  0.00003  0.00005
  1.80000 -0.06343  0.17286  0.00003  0.00005
  1.81000 -0.06169  0.17599  0.00003  0.00005
  1.82000 -0.05991  0.17903  0.00003  0.00005
  1.83000 -0.05811  0.18198  0.00003  0.00005
  1.84000 -0.05627  0.18484  0.00003  0.00004
  1.85000 -0.05441  0.18761  0.00003  0.00004
  1.86000 -0.05252  0.19029  0.00003  0.00004
  1.87000 -0.05060  0.19286  0.00003  0.00004
  1.88000 -0.04866  0.19535  0.00003  0.00004
  1.89000 -0.04670  0.19773  0.00003  0.00004
  1.90000 -0.04471  0.20002  0.00003  0.00004
  1.91000 -0.04270  0.20220  0.00003  0.00004
  1.92000 -0.04066  0.20429  0.00003  0.00003
  1.93000 -0.03861  0.20627  0.00003  0.00003
  1.94000 -0.03654  0.20815  0.00003  0.00003
  1.95000 -0.03445  0.20992  0.00003  0.00003
  1.96000 -0.03234  0.21159  0.00003  0.00003
  1.97000 -0.03022  0.21316  0.00004  0.00003
  1.98000 -0.02808  0.21461  0.00004  0.00002
  1.99000 -0.02592  0.21596  0.00004  0.00002
  2.00000 -0.02376  0.21721  0.00004  0.00002
  2.01000 -0.02158  0.21834  0.00004  0.00002
  2.02000 -0.01939  0.21936  0.00004  0.00002
  2.03000 -0.01719  0.22028  0.00004  0.00002
  2.04000 -0.01499  0.22108  0.00004  0.00001
  2.05000 -0.01277  0.22178  0.00004  0.00001
  2.06000 -0.01055  0.22236  0.00004  0.00001
  2.07000 -0.00832  0.22283  0.00004  0.00001
  2.08000 -0.00609  0.22319  0.00004  0.00001
  2.09000 -0.00386  0.22344  0.00004  0.00000
  2.10000 -0.00163  0.22358  0.00004  0.00000
  2.11000  0.00061  0.22360  0.00004  0.00000
  2.12000  0.00285  0.22352  0.00004 -0.00000
  2.13000  0.00508  0.22332  0.00004 -0.00000
  2.14000  0.00731  0.22301  0.00004 -0.00000
  2.15000  0.00954  0.22259  0.00004 -0.00001
  2.16000  0.01176  0.22206  0.00004 -0.00001
  2.17000  0.01398  0.22141  0.00004 -0.00001
  2.18000  0.01619  0.22066  0.00004 -0.00001
  2.19000  0.01840  0.21979  0.00004 -0.00002
  2.20000  0.02059  0.21882  0.00004 -0.00002
  2.21000  0.02277  0.21773  0.00004 -0.00002
  2.22000  0.02494  0.21654  0.00004 -0.00002
  2.23000  0.02710  0.21524  0.00004 -0.00002
  2.24000  0.02925  0.21383  0.00004 -0.00003
  2.25000  0.03138  0.21231  0.00004 -0.00003
  2.26000  0.03349  0.21069  0.00004 -0.00003
  2.27000  0.03559  0.20897  0.00004 -0.00003
  2.28000  0.03767  0.20713  0.00004 -0.00003
  2.29000  0.03974  0.20520  0.00004 -0.00004
  2.30000  0.04178  0.20316  0.00004 -0.00004
  2.31000  0.04380  0.20102  0.00004 -0.00004
  2.32000  0.04580  0.19878  0.00004 -0.00004
  2.33000  0.04777  0.19644  0.00004 -0.00005
  2.34000  0.04973  0.19400  0.00004 -0.00005
  2.35000  0.05165  0.19147  0.00004 -0.00005
  2.36000  0.05356  0.18884  0.00004 -0.00005
  2.37000  0.05543  0.18611  0.00004 -0.00005
  2.38000  0.05728  0.18329  0.00004 -0.00006
  2.39000  0.05910  0.18038  0.00004 -0.00006
  2.40000  0.06089  0.17738  0.00004 -0.00006
  2.41000  0.06264  0.17430  0.00004 -0.00006
  2.42000  0.06437  0.17112  0.00004 -0.00006
  2.43000  0.06607  0.16786  0.00003 -0.00007
  2.44000  0.06773  0.16451  0.00003 -0.00007
  2.45000  0.06936  0.16109  0.00003 -0.00007
  2.46000  0.07095  0.15758  0.00003 -0.00007
  2.47000  0.07251  0.15399  0.00003 -0.00007
  2.48000  0.07403  0.15033  0.00003 -0.00008
  2.49000  0.07552  0.14659  0.00003 -0.00008
  2.50000  0.07696  0.14277  0.00003 -0.00008
  2.51000  0.07837  0.13889  0.00003 -0.00008
  2.52000  0.07974  0.13494  0.00003 -0.00008
  2.53000  0.08107  0.13092  0.00003 -0.00009
  2.54000  0.08236  0.12683  0.00003 -0.00009
  2.55000  0.08361  0.12268  0.00003 -0.00009
  2.56000  0.08481  0.11847  0.00003 -0.00009
  2.57000  0.08598  0.11420  0.00003 -0.00009
  2.58000  0.08710  0.10987  0.00002 -0.00009
  2.59000  0.08817  0.10549  0.00002 -0.00010
  2.60000  0.08921  0.10105  0.00002 -0.00010
  2.61000  0.09019  0.09657  0.00002 -0.00010
  2.62000  0.09114  0.09204  0.00002 -0.00010
  2.63000  0.09204  0.08746  0.00002 -0.00010
  2.64000  0.09289  0.08283  0.00002 -0.00010
  2.65000  0.09369  0.07817  0.00002 -0.00010
  2.66000  0.09445  0.07346  0.00002 -0.00010
  2.67000  0.09516  0.06872  0.00002 -0.00011
  2.68000  0.09582  0.06395  0.00002 -0.00011
  2.69000  0.09644  0.05914  0.00001 -0.00011
  2.70000  0.09701  0.05430  0.00001 -0.00011
  2.71000  0.09753  0.04944  0.00001 -0.00011
  2.72000  0.09800  0.04455  0.00001 -0.00011
  2.73000  0.09842  0.03964  0.00001 -0.00011
  2.74000  0.09879  0.03471  0.00001 -0.00011
  2.75000  0.09911  0.02976  0.00001 -0.00011
  2.76000  0.09938  0.02480  0.00001 -0.00011
  2.77000  0.09961  0.01982  0.00001 -0.00012
  2.78000  0.09978  0.01484  0.00000 -0.00012
  2.79000  0.09990  0.00984  0.00000 -0.00012
  2.80000  0.09998  0.00485  0.00000 -0.00012
  2.81000  0.10000 -0.00015  0.00000 -0.00012
  2.82000  0.09997 -0.00515 -0.00000 -0.00012
  2.83000  0.09990 -0.01015 -0.00000 -0.00012
  2.84000  0.09977 -0.01514 -0.00000 -0.00012
  2.85000  0.09959 -0.02013 -0.00000 -0.00012
  2.86000  0.09937 -0.02510 -0.00001 -0.00012
  2.87000  0.09909 -0.03007 -0.00001 -0.00012
  2.88000  0.09877 -0.03501 -0.00001 -0.00012
  2.89000  0.09839 -0.03994 -0.00001 -0.00012
  2.90000  0.09797 -0.04485 -0.00001 -0.00012
  2.91000  0.09750 -0.04974 -0.00001 -0.00012
  2.92000  0.09697 -0.05460 -0.00001 -0.00012
  2.93000  0.09640 -0.05944 -0.00001 -0.00012
  2.94000  0.09579 -0.06424 -0.00001 -0.00012
  2.95000  0.09512 -0.06902 -0.00002 -0.00012
  2.96000  0.09440 -0.07375 -0.00002 -0.00012
  2.97000  0.09364 -0.07846 -0.00002 -0.00012
  2.98000  0.09284 -0.08312 -0.00002 -0.00012
  2.99000  0.09198 -0.08774 -0.00002 -0.00012
  3.00000  0.09108 -0.09232 -0.00002 -0.00012
  3.01000  0.09014 -0.09685 -0.00002 -0.00011
  3.02000  0.08914 -0.10133 -0.00002 -0.00011
  3.03000  0.08811 -0.10576 -0.00003 -0.00011
  3.04000  0.08703 -0.11014 -0.00003 -0.00011
  3.05000  0.08591 -0.11446 -0.00003 -0.00011
  3.06000  0.08474 -0.11873 -0.00003 -0.00011
  3.07000  0.08353 -0.12294 -0.00003 -0.00011
  3.08000  0.08228 -0.12708 -0.00003 -0.00011
  3.09000  0.08099 -0.13117 -0.00003 -0.00011
  3.10000  0.07966 -0.13518 -0.00003 -0.00011
  3.11000  0.07829 -0.13913 -0.00004 -0.00010
  3.12000  0.07687 -0.14301 -0.00004 -0.00010
  3.13000  0.07543 -0.14682 -0.00004 -0.00010
  3.14000  0.07394 -0.15055 -0.00004 -0.00010
  3.15000  0.07241 -0.15421 -0.00004 -0.00010
  3.16000  0.07085 -0.15780 -0.00004 -0.00010
  3.17000  0.06926 -0.16130 -0.00004 -0.00009
  3.18000  0.06763 -0.16472 -0.00004 -0.00009
  3.19000  0.06596 -0.16806 -0.00004 -0.00009
  3.20000  0.06427 -0.17132 -0.00005 -0.00009
  3.21000  0.06254 -0.17449 -0.00005 -0.00009
  3.22000  0.06078 -0.17757 -0.00005 -0.00008
  3.23000  0.05899 -0.18057 -0.00005 -0.00008
  3.24000  0.05717 -0.18347 -0.00005 -0.00008
  3.25000  0.05532 -0.18628 -0.00005 -0.00008
  3.26000  0.05344 -0.18900 -0.00005 -0.00008
  3.27000  0.05154 -0.19163 -0.00005 -0.00007
  3.28000  0.04961 -0.19416 -0.00005 -0.00007
  3.29000  0.04765 -0.19659 -0.00005 -0.00007
  3.30000  0.04568 -0.19892 -0.00005 -0.00007
  3.31000  0.04368 -0.20116 -0.00006 -0.00006
  3.32000  0.04165 -0.20329 -0.00006 -0.00006
  3.33000  0.03961 -0.20532 -0.00006 -0.00006
  3.34000  0.03755 -0.20725 -0.00006 -0.00006
  3.35000  0.03546 -0.20908 -0.00006 -0.00005
  3.36000  0.03336 -0.21080 -0.00006 -0.00005
  3.37000  0.03125 -0.21241 -0.00006 -0.00005
  3.38000  0.02912 -0.21392 -0.00006 -0.00004
  3.39000  0.02697 -0.21532 -0.00006 -0.00004
  3.40000  0.02481 -0.21662 -0.00006 -0.00004
  3.41000  0.02264 -0.21780 -0.00006 -0.00003
  3.42000  0.02045 -0.21888 -0.00006 -0.00003
  3.43000  0.01826 -0.21985 -0.00006 -0.00003
  3.44000  0.01606 -0.22071 -0.00006 -0.00003
  3.45000  0.01385 -0.22146 -0.00006 -0.00002
  3.46000  0.01163 -0.22209 -0.00006 -0.00002
  3.47000  0.00940 -0.22262 -0.00006 -0.00002
  3.48000  0.00718 -0.22303 -0.00007 -0.00001
  3.49000  0.00494 -0.22334 -0.00007 -0.00001
  3.50000  0.00271 -0.22353 -0.00007 -0.00001
  3.51000  0.00047 -0.22361 -0.00007 -0.00000
  3.52000 -0.00176 -0.22357 -0.00007 -0.00000
  3.53000 -0.00400 -0.22343 -0.00007  0.00000
  3.54000 -0.00623 -0.22317 -0.00007  0.00001
  3.55000 -0.00846 -0.22281 -0.00007  0.00001
  3.56000 -0.01069 -0.22233 -0.00007  0.00001
  3.57000 -0.01291 -0.22174 -0.00007  0.00002
  3.58000 -0.01512 -0.22104 -0.00007  0.00002
  3.59000 -0.01733 -0.22023 -0.00007  0.00002
  3.60000 -0.01953 -0.21930 -0.00007  0.00003
  3.61000 -0.02172 -0.21827 -0.00007  0.00003
  3.62000 -0.02389 -0.21713 -0.00007  0.00003
  3.63000 -0.02606 -0.21588 -0.00007  0.00004
  3.64000 -0.02821 -0.21453 -0.00007  0.00004
  3.65000 -0.03035 -0.21306 -0.00007  0.00004
  3.66000 -0.03247 -0.21149 -0.00007  0.00005
  3.67000 -0.03458 -0.20982 -0.00007  0.00005
  3.68000 -0.03667 -0.20803 -0.00006  0.00005
  3.69000 -0.03874 -0.20615 -0.00006  0.00006
  3.70000 -0.04079 -0.20416 -0.00006  0.00006
  3.71000 -0.04282 -0.20207 -0.00006  0.00006
  3.72000 -0.04483 -0.19988 -0.00006  0.00007
  3.73000 -0.04682 -0.19759 -0.00006  0.00007
  3.74000 -0.04878 -0.19520 -0.00006  0.00007
  3.75000 -0.05072 -0.19271 -0.00006  0.00008
  3.76000 -0.05264 -0.19012 -0.00006  0.00008
  3.77000 -0.05453 -0.18744 -0.00006  0.00008
  3.78000 -0.05639 -0.18467 -0.00006  0.00009
  3.79000 -0.05822 -0.18181 -0.00006  0.00009
  3.80000 -0.06002 -0.17885 -0.00006  0.00009
  3.81000 -0.06180 -0.17580 -0.00006  0.00010
  3.82000 -0.06354 -0.17267 -0.00006  0.00010
  3.83000 -0.06525 -0.16945 -0.00006  0.00010
  3.84000 -0.06693 -0.16614 -0.00005  0.00011
  3.85000 -0.06857 -0.16276 -0.00005  0.00011
  3.86000 -0.07018 -0.15929 -0.00005  0.00011
  3.87000 -0.07176 -0.15574 -0.00005  0.00011
  3.88000 -0.07330 -0.15211 -0.00005  0.00012
  3.89000 -0.07480 -0.14841 -0.00005  0.00012
  3.90000 -0.07627 -0.14463 -0.00005  0.00012
  3.91000 -0.07769 -0.14078 -0.00005  0.00013
  3.92000 -0.07908 -0.13686 -0.00005  0.00013
  3.93000 -0.08043 -0.13287 -0.00004  0.00013
  3.94000 -0.08174 -0.12882 -0.00004  0.00013
  3.95000 -0.08301 -0.12470 -0.00004  0.00014
  3.96000 -0.08423 -0.12052 -0.00004  0.00014
  3.97000 -0.08542 -0.11628 -0.00004  0.00014
  3.98000 -0.08656 -0.11198 -0.00004  0.00014
  3.99000 -0.08766 -0.10762 -0.00004  0.00015
  4.00000 -0.08871 -0.10321 -0.00004  0.00015
  4.01000 -0.08972 -0.09875 -0.00003  0.00015
  4.02000 -0.09069 -0.09424 -0.00003  0.00015
  4.03000 -0.09161 -0.08968 -0.00003  0.00015
  4.04000 -0.09248 -0.08508 -0.00003  0.00016
  4.05000 -0.09331 -0.08043 -0.00003  0.00016
  4.06000 -0.09409 -0.07575 -0.00003  0.00016
  4.07000 -0.09482 -0.07102 -0.00003  0.00016
  4.08000 -0.09551 -0.06627 -0.00002  0.00016
  4.09000 -0.09615 -0.06147 -0.00002  0.00016
  4.10000 -0.09674 -0.05665 -0.00002  0.00016
  4.11000 -0.09728 -0.05180 -0.00002  0.00017
  4.12000 -0.09777 -0.04692 -0.00002  0.00017
  4.13000 -0.09822 -0.04202 -0.00002  0.00017
  4.14000 -0.09862 -0.03710 -0.00001  0.00017
  4.15000 -0.09896 -0.03216 -0.00001  0.00017
  4.16000 -0.09926 -0.02720 -0.00001  0.00017
  4.17000 -0.09951 -0.02223 -0.00001  0.00017
  4.18000 -0.09970 -0.01725 -0.00001  0.00017
  4.19000 -0.09985 -0.01226 -0.00001  0.00017
  4.20000 -0.09995 -0.00727 -0.00000  0.00017
  4.21000 -0.10000 -0.00227 -0.00000  0.00017
  4.22000 -0.09999  0.00273 -0.00000  0.00017
  4.23000 -0.09994  0.00773  0.00000  0.00018
  4.24000 -0.09984  0.01273  0.00000  0.00018
  4.25000 -0.09969  0.01771  0.00000  0.00018
  4.26000 -0.09949  0.02269  0.00001  0.00018
  4.27000 -0.09923  0.02766  0.00001  0.00018
  4.28000 -0.09893  0.03262  0.00001  0.00018
  4.29000 -0.09858  0.03756  0.00001  0.00017
  4.30000 -0.09818  0.04248  0.00001  0.00017
  4.31000 -0.09773  0.04737  0.00002  0.00017
  4.32000 -0.09723  0.05225  0.00002  0.00017
  4.33000 -0.09669  0.05710  0.00002  0.00017
  4.34000 -0.09609  0.06192  0.00002  0.00017
  4.35000 -0.09545  0.06671  0.00002  0.00017
  4.36000 -0.09476  0.07146  0.00002  0.00017
  4.37001 -0.09402  0.07618  0.00003  0.00017
  4.38001 -0.09323  0.08086  0.00003  0.00017
  4.39001 -0.09240  0.08551  0.00003  0.00017
  4.40001 -0.09152  0.09010  0.00003  0.00017
  4.41001 -0.09060  0.09466  0.00003  0.00016
  4.42001 -0.08963  0.09916  0.00003  0.00016
  4.43001 -0.08862  0.10362  0.00004  0.00016
  4.44001 -0.08756  0.10803  0.00004  0.00016
  4.45001 -0.08646  0.11238  0.00004  0.00016
  4.46001 -0.08531  0.11667  0.00004  0.00016
  4.47001 -0.08412  0.12091  0.00004  0.00016
  4.48001 -0.08289  0.12508  0.00004  0.00015
  4.49001 -0.08162  0.12920  0.00005  0.00015
  4.50001 -0.08031  0.13325  0.00005  0.00015
  4.51001 -0.07896  0.13723  0.00005  0.00015
  4.52001 -0.07756  0.14114  0.00005  0.00014
  4.53001 -0.07613  0.14498  0.00005  0.00014
  4.54001 -0.07466  0.14875  0.00005  0.00014
  4.55001 -0.07316  0.15245  0.00006  0.00014
  4.56001 -0.07161  0.15607  0.00006  0.00013
  4.57001 -0.07004  0.15961  0.00006  0.00013
  4.58001 -0.06842  0.16307  0.00006  0.00013
  4.59001 -0.06677  0.16645  0.00006  0.00013
  4.60001 -0.06509  0.16975  0.00006  0.00012
  4.61001 -0.06338  0.17296  0.00006  0.00012
  4.62001 -0.06163  0.17609  0.00006  0.00012
  4.63001 -0.05986  0.17913  0.00007  0.00011
  4.64001 -0.05805  0.18208  0.00007  0.00011
  4.65001 -0.05622  0.18493  0.00007  0.00011
  4.66001 -0.05435  0.18770  0.00007  0.00011
  4.67001 -0.05246  0.19037  0.00007  0.00010
  4.68001 -0.05055  0.19294  0.00007  0.00010
  4.69001 -0.04860  0.19542  0.00007  0.00009
  4.70001 -0.04664  0.19780  0.00007  0.00009
  4.71001 -0.04465  0.20009  0.00008  0.00009
  4.72001 -0.04264  0.20227  0.00008  0.00008
  4.73001 -0.04060  0.20435  0.00008  0.00008
  4.74001 -0.03855  0.20633  0.00008  0.00008
  4.75001 -0.03648  0.20820  0.00008  0.00007
  4.76001 -0.03438  0.20998  0.00008  0.00007
  4.77001 -0.03228  0.21164  0.00008  0.00007
  4.78001 -0.03015  0.21320  0.00008  0.00006
  4.79001 -0.02801  0.21466  0.00008  0.00006
  4.80001 -0.02586  0.21601  0.00008  0.00005
  4.81002 -0.02369  0.21724  0.00008  0.00005
  4.82002 -0.02151  0.21837  0.00008  0.00004
  4.83002 -0.01932  0.21940  0.00008  0.00004
  4.84002 -0.01713  0.22031  0.00008  0.00004
  4.85002 -0.01492  0.22111  0.00009  0.00003
  4.86002 -0.01270  0.22180  0.00009  0.00003
  4.87002 -0.01048  0.22238  0.00009  0.00002
  4.88002 -0.00826  0.22285  0.00009  0.00002
  4.89002 -0.00603  0.22320  0.00009  0.00002
  4.90002 -0.00379  0.22345  0.00009  0.00001
  4.91002 -0.00156  0.22358  0.00009  0.00001
  4.92002  0.00068  0.22361  0.00009  0.00000
  4.93002  0.00292  0.22352  0.00009 -0.00000
  4.94002  0.00515  0.22331  0.00009 -0.00001
  4.95002  0.00738  0.22300  0.00009 -0.00001
  4.96002  0.00961  0.22258  0.00009 -0.00002
